[2023-04-16 03:44:36,374] 1572	T_sample 28.26	T_update 3.85	ETA 1 day, 2:06:28	expert_R_avg 0.5290 [0.7086,0.5465,0.4059,0.6482,0.4184]	expert_R_range (0.0682, 0.9846)	eps_len 58.56
[2023-04-16 03:45:08,232] 1573	T_sample 27.98	T_update 3.84	ETA 1 day, 1:51:30	expert_R_avg 0.5250 [0.7378,0.5225,0.3744,0.6927,0.3892]	expert_R_range (0.0577, 0.9806)	eps_len 60.40
[2023-04-16 03:45:39,981] 1574	T_sample 27.86	T_update 3.84	ETA 1 day, 1:45:30	expert_R_avg 0.5300 [0.7395,0.5269,0.3826,0.6933,0.3951]	expert_R_range (0.0686, 0.9764)	eps_len 59.91
[2023-04-16 03:46:12,350] 1575	T_sample 28.47	T_update 3.85	ETA 1 day, 2:15:10	expert_R_avg 0.5290 [0.7393,0.5265,0.3815,0.6916,0.3928]	expert_R_range (0.0576, 0.9766)	eps_len 60.13
[2023-04-16 03:46:41,444] 1576	T_sample 25.07	T_update 3.98	ETA 23:35:01	expert_R_avg 0.4906 [0.7469,0.5194,0.3502,0.5384,0.3897]	expert_R_range (0.0388, 0.9830)	eps_len 73.37
[2023-04-16 03:47:09,927] 1577	T_sample 24.57	T_update 3.87	ETA 23:04:48	expert_R_avg 0.4865 [0.7438,0.5174,0.3452,0.5335,0.3888]	expert_R_range (0.0669, 0.9804)	eps_len 75.86
[2023-04-16 03:47:38,386] 1578	T_sample 24.56	T_update 3.84	ETA 23:03:01	expert_R_avg 0.4878 [0.7422,0.5153,0.3465,0.5418,0.3860]	expert_R_range (0.0591, 0.9861)	eps_len 76.20
[2023-04-16 03:48:07,133] 1579	T_sample 24.71	T_update 3.99	ETA 23:16:48	expert_R_avg 0.4820 [0.7419,0.5131,0.3400,0.5279,0.3827]	expert_R_range (0.0170, 0.9821)	eps_len 78.38
[2023-04-16 03:48:35,900] 1580	T_sample 24.73	T_update 3.99	ETA 23:17:09	expert_R_avg 0.4865 [0.7436,0.5150,0.3423,0.5441,0.3869]	expert_R_range (0.0639, 0.9844)	eps_len 77.29
[2023-04-16 03:49:10,841] 1581	T_sample 31.06	T_update 3.83	ETA 1 day, 4:16:59	expert_R_avg 0.5341 [0.7256,0.5523,0.4102,0.6359,0.4293]	expert_R_range (0.0742, 0.9847)	eps_len 50.60
[2023-04-16 03:49:44,582] 1582	T_sample 29.86	T_update 3.84	ETA 1 day, 3:18:03	expert_R_avg 0.5277 [0.7163,0.5473,0.4020,0.6389,0.4196]	expert_R_range (0.0498, 0.9815)	eps_len 54.44
[2023-04-16 03:50:18,079] 1583	T_sample 29.60	T_update 3.85	ETA 1 day, 3:05:42	expert_R_avg 0.5279 [0.7104,0.5430,0.4052,0.6426,0.4154]	expert_R_range (0.0528, 0.9830)	eps_len 56.52
[2023-04-16 03:50:50,414] 1584	T_sample 28.44	T_update 3.85	ETA 1 day, 2:08:32	expert_R_avg 0.5254 [0.7055,0.5439,0.4018,0.6450,0.4125]	expert_R_range (0.0861, 0.9844)	eps_len 59.47
[2023-04-16 03:51:23,115] 1585	T_sample 28.79	T_update 3.86	ETA 1 day, 2:25:54	expert_R_avg 0.5238 [0.7386,0.5239,0.3737,0.6849,0.3926]	expert_R_range (0.0565, 0.9801)	eps_len 57.06
[2023-04-16 03:51:55,505] 1586	T_sample 28.49	T_update 3.85	ETA 1 day, 2:10:04	expert_R_avg 0.5295 [0.7385,0.5261,0.3836,0.6889,0.3961]	expert_R_range (0.0754, 0.9756)	eps_len 57.97
[2023-04-16 03:52:27,437] 1587	T_sample 28.03	T_update 3.86	ETA 1 day, 1:47:32	expert_R_avg 0.5328 [0.7423,0.5287,0.3858,0.6956,0.3962]	expert_R_range (0.0930, 0.9864)	eps_len 59.81
[2023-04-16 03:52:56,541] 1588	T_sample 25.18	T_update 3.87	ETA 23:29:31	expert_R_avg 0.4897 [0.7444,0.5198,0.3470,0.5458,0.3899]	expert_R_range (0.0268, 0.9846)	eps_len 73.73
[2023-04-16 03:53:25,324] 1589	T_sample 24.88	T_update 3.85	ETA 23:13:39	expert_R_avg 0.4890 [0.7416,0.5156,0.3470,0.5489,0.3847]	expert_R_range (0.0742, 0.9813)	eps_len 74.58
[2023-04-16 03:53:54,003] 1590	T_sample 24.77	T_update 3.86	ETA 23:08:06	expert_R_avg 0.4885 [0.7411,0.5153,0.3470,0.5461,0.3863]	expert_R_range (0.0545, 0.9821)	eps_len 75.14
[2023-04-16 03:54:22,373] 1591	T_sample 24.46	T_update 3.86	ETA 22:52:43	expert_R_avg 0.4858 [0.7422,0.5164,0.3436,0.5379,0.3846]	expert_R_range (0.0529, 0.9833)	eps_len 76.73
[2023-04-16 03:54:50,960] 1592	T_sample 24.69	T_update 3.85	ETA 23:02:45	expert_R_avg 0.4880 [0.7430,0.5127,0.3455,0.5469,0.3818]	expert_R_range (0.0734, 0.9788)	eps_len 74.48
[2023-04-16 03:55:24,604] 1593	T_sample 29.75	T_update 3.84	ETA 1 day, 3:07:06	expert_R_avg 0.5284 [0.7172,0.5471,0.4038,0.6367,0.4197]	expert_R_range (0.0694, 0.9836)	eps_len 53.62
[2023-04-16 03:55:58,415] 1594	T_sample 29.92	T_update 3.84	ETA 1 day, 3:14:50	expert_R_avg 0.5297 [0.7134,0.5472,0.4070,0.6415,0.4166]	expert_R_range (0.0547, 0.9836)	eps_len 54.47
[2023-04-16 03:56:30,937] 1595	T_sample 28.63	T_update 3.84	ETA 1 day, 2:11:40	expert_R_avg 0.5235 [0.7079,0.5437,0.3987,0.6388,0.4135]	expert_R_range (0.0579, 0.9799)	eps_len 57.89
[2023-04-16 03:57:03,390] 1596	T_sample 28.54	T_update 3.86	ETA 1 day, 2:07:55	expert_R_avg 0.5258 [0.7048,0.5447,0.4012,0.6494,0.4136]	expert_R_range (0.0856, 0.9851)	eps_len 58.82
[2023-04-16 03:57:35,135] 1597	T_sample 27.86	T_update 3.84	ETA 1 day, 1:33:04	expert_R_avg 0.5283 [0.7374,0.5201,0.3815,0.6939,0.3881]	expert_R_range (0.0181, 0.9797)	eps_len 59.75
[2023-04-16 03:58:07,046] 1598	T_sample 28.01	T_update 3.85	ETA 1 day, 1:40:34	expert_R_avg 0.5293 [0.7389,0.5233,0.3810,0.6984,0.3869]	expert_R_range (0.0310, 0.9781)	eps_len 60.09
[2023-04-16 03:58:38,316] 1599	T_sample 27.38	T_update 3.84	ETA 1 day, 1:09:06	expert_R_avg 0.5221 [0.7331,0.5161,0.3712,0.6968,0.3812]	expert_R_range (0.0626, 0.9792)	eps_len 61.55
[2023-04-16 03:59:07,723] 1600	T_sample 25.48	T_update 3.87	ETA 23:37:49	expert_R_avg 0.4918 [0.7414,0.5168,0.3517,0.5521,0.3833]	expert_R_range (0.0355, 0.9857)	eps_len 71.56
[2023-04-16 03:59:36,810] 1601	T_sample 25.19	T_update 3.85	ETA 23:22:38	expert_R_avg 0.4828 [0.7399,0.5128,0.3404,0.5350,0.3800]	expert_R_range (0.0636, 0.9800)	eps_len 73.09
[2023-04-16 04:00:05,836] 1602	T_sample 25.13	T_update 3.85	ETA 23:19:08	expert_R_avg 0.4921 [0.7450,0.5194,0.3508,0.5497,0.3844]	expert_R_range (0.0702, 0.9812)	eps_len 74.46
[2023-04-16 04:00:35,277] 1603	T_sample 25.54	T_update 3.85	ETA 23:38:45	expert_R_avg 0.4848 [0.7425,0.5151,0.3430,0.5338,0.3836]	expert_R_range (0.0549, 0.9792)	eps_len 73.77
[2023-04-16 04:01:03,802] 1604	T_sample 24.63	T_update 3.85	ETA 22:54:03	expert_R_avg 0.4915 [0.7448,0.5146,0.3523,0.5451,0.3814]	expert_R_range (0.0210, 0.9822)	eps_len 75.07
[2023-04-16 04:01:37,953] 1605	T_sample 30.25	T_update 3.86	ETA 1 day, 3:24:53	expert_R_avg 0.5280 [0.7157,0.5458,0.4035,0.6393,0.4164]	expert_R_range (0.0378, 0.9858)	eps_len 53.55
[2023-04-16 04:02:11,306] 1606	T_sample 29.46	T_update 3.85	ETA 1 day, 2:45:57	expert_R_avg 0.5223 [0.7083,0.5407,0.3977,0.6357,0.4116]	expert_R_range (0.0605, 0.9852)	eps_len 55.70
[2023-04-16 04:02:43,859] 1607	T_sample 28.66	T_update 3.85	ETA 1 day, 2:06:42	expert_R_avg 0.5257 [0.7069,0.5417,0.4022,0.6461,0.4072]	expert_R_range (0.0591, 0.9813)	eps_len 57.00
[2023-04-16 04:03:16,335] 1608	T_sample 28.57	T_update 3.86	ETA 1 day, 2:02:35	expert_R_avg 0.5242 [0.7050,0.5403,0.4007,0.6443,0.4087]	expert_R_range (0.0556, 0.9794)	eps_len 57.86
[2023-04-16 04:03:48,094] 1609	T_sample 27.87	T_update 3.84	ETA 1 day, 1:27:35	expert_R_avg 0.5237 [0.7374,0.5203,0.3727,0.6931,0.3836]	expert_R_range (0.0590, 0.9784)	eps_len 60.08
[2023-04-16 04:04:19,782] 1610	T_sample 27.80	T_update 3.84	ETA 1 day, 1:23:27	expert_R_avg 0.5251 [0.7353,0.5174,0.3757,0.6979,0.3819]	expert_R_range (0.0231, 0.9765)	eps_len 61.64
[2023-04-16 04:04:51,547] 1611	T_sample 27.87	T_update 3.85	ETA 1 day, 1:26:43	expert_R_avg 0.5219 [0.7367,0.5208,0.3689,0.6946,0.3815]	expert_R_range (0.0871, 0.9807)	eps_len 61.94
[2023-04-16 04:05:20,892] 1612	T_sample 25.30	T_update 3.99	ETA 23:29:37	expert_R_avg 0.4852 [0.7417,0.5139,0.3426,0.5395,0.3819]	expert_R_range (0.0641, 0.9784)	eps_len 75.94
[2023-04-16 04:05:50,104] 1613	T_sample 25.31	T_update 3.85	ETA 23:22:46	expert_R_avg 0.4895 [0.7429,0.5134,0.3488,0.5466,0.3795]	expert_R_range (0.0310, 0.9818)	eps_len 73.44
[2023-04-16 04:06:19,359] 1614	T_sample 25.22	T_update 3.98	ETA 23:24:19	expert_R_avg 0.4851 [0.7424,0.5142,0.3436,0.5358,0.3782]	expert_R_range (0.0758, 0.9839)	eps_len 74.50
[2023-04-16 04:06:47,874] 1615	T_sample 24.61	T_update 3.85	ETA 22:48:20	expert_R_avg 0.4835 [0.7432,0.5144,0.3408,0.5328,0.3783]	expert_R_range (0.0620, 0.9860)	eps_len 74.83
[2023-04-16 04:07:16,886] 1616	T_sample 24.99	T_update 3.97	ETA 23:11:40	expert_R_avg 0.4836 [0.7419,0.5105,0.3427,0.5324,0.3759]	expert_R_range (0.0170, 0.9764)	eps_len 73.61
[2023-04-16 04:07:46,129] 1617	T_sample 25.21	T_update 3.99	ETA 23:22:19	expert_R_avg 0.4890 [0.7446,0.5143,0.3477,0.5440,0.3794]	expert_R_range (0.0411, 0.9819)	eps_len 73.97
[2023-04-16 04:08:19,859] 1618	T_sample 29.85	T_update 3.83	ETA 1 day, 2:57:15	expert_R_avg 0.5256 [0.7107,0.5425,0.4017,0.6402,0.4104]	expert_R_range (0.0749, 0.9832)	eps_len 54.29
[2023-04-16 04:08:53,170] 1619	T_sample 29.42	T_update 3.84	ETA 1 day, 2:36:42	expert_R_avg 0.5304 [0.7093,0.5423,0.4105,0.6462,0.4096]	expert_R_range (0.0631, 0.9824)	eps_len 55.63
[2023-04-16 04:09:26,169] 1620	T_sample 29.11	T_update 3.84	ETA 1 day, 2:21:00	expert_R_avg 0.5264 [0.7079,0.5407,0.4035,0.6462,0.4050]	expert_R_range (0.0745, 0.9848)	eps_len 57.29
[2023-04-16 04:09:57,994] 1621	T_sample 27.94	T_update 3.84	ETA 1 day, 1:24:14	expert_R_avg 0.5233 [0.7022,0.5361,0.4010,0.6457,0.4021]	expert_R_range (0.0283, 0.9848)	eps_len 59.91
[2023-04-16 04:10:30,855] 1622	T_sample 28.90	T_update 3.92	ETA 1 day, 2:13:23	expert_R_avg 0.5287 [0.7383,0.5191,0.3825,0.6936,0.3863]	expert_R_range (0.0218, 0.9763)	eps_len 57.40
[2023-04-16 04:11:03,862] 1623	T_sample 29.10	T_update 3.86	ETA 1 day, 2:19:49	expert_R_avg 0.5264 [0.7385,0.5196,0.3779,0.6925,0.3841]	expert_R_range (0.0521, 0.9763)	eps_len 58.34
[2023-04-16 04:11:35,745] 1624	T_sample 28.00	T_update 3.84	ETA 1 day, 1:25:33	expert_R_avg 0.5289 [0.7388,0.5198,0.3815,0.6974,0.3829]	expert_R_range (0.0072, 0.9786)	eps_len 60.45
[2023-04-16 04:12:04,754] 1625	T_sample 25.11	T_update 3.85	ETA 23:07:11	expert_R_avg 0.4866 [0.7423,0.5129,0.3443,0.5448,0.3757]	expert_R_range (0.0339, 0.9785)	eps_len 72.27
[2023-04-16 04:12:33,294] 1626	T_sample 24.63	T_update 3.86	ETA 22:44:11	expert_R_avg 0.4843 [0.7450,0.5123,0.3415,0.5349,0.3752]	expert_R_range (0.0352, 0.9807)	eps_len 76.14
[2023-04-16 04:13:01,597] 1627	T_sample 24.41	T_update 3.84	ETA 22:32:29	expert_R_avg 0.4833 [0.7432,0.5116,0.3396,0.5373,0.3748]	expert_R_range (0.0420, 0.9745)	eps_len 75.77
[2023-04-16 04:13:30,175] 1628	T_sample 24.54	T_update 3.99	ETA 22:45:09	expert_R_avg 0.4802 [0.7434,0.5108,0.3368,0.5269,0.3731]	expert_R_range (0.0323, 0.9787)	eps_len 77.12
[2023-04-16 04:13:59,354] 1629	T_sample 25.15	T_update 3.98	ETA 23:13:24	expert_R_avg 0.4905 [0.7465,0.5139,0.3492,0.5479,0.3745]	expert_R_range (0.0780, 0.9817)	eps_len 74.04
[2023-04-16 04:14:33,718] 1630	T_sample 30.47	T_update 3.84	ETA 1 day, 3:20:56	expert_R_avg 0.5285 [0.7167,0.5433,0.4046,0.6401,0.4092]	expert_R_range (0.0468, 0.9825)	eps_len 52.20
[2023-04-16 04:15:07,252] 1631	T_sample 29.63	T_update 3.86	ETA 1 day, 2:40:37	expert_R_avg 0.5299 [0.7170,0.5446,0.4075,0.6397,0.4080]	expert_R_range (0.0242, 0.9848)	eps_len 54.06
[2023-04-16 04:15:40,837] 1632	T_sample 29.68	T_update 3.86	ETA 1 day, 2:42:30	expert_R_avg 0.5320 [0.7129,0.5419,0.4107,0.6507,0.4060]	expert_R_range (0.0583, 0.9820)	eps_len 55.68
[2023-04-16 04:16:13,637] 1633	T_sample 28.90	T_update 3.85	ETA 1 day, 2:04:24	expert_R_avg 0.5271 [0.7068,0.5385,0.4044,0.6510,0.4030]	expert_R_range (0.0879, 0.9844)	eps_len 57.81
[2023-04-16 04:16:46,042] 1634	T_sample 28.52	T_update 3.84	ETA 1 day, 1:45:04	expert_R_avg 0.5233 [0.7375,0.5172,0.3731,0.6914,0.3796]	expert_R_range (0.0793, 0.9795)	eps_len 58.68
[2023-04-16 04:17:18,131] 1635	T_sample 28.20	T_update 3.85	ETA 1 day, 1:29:28	expert_R_avg 0.5247 [0.7373,0.5173,0.3757,0.6927,0.3792]	expert_R_range (0.0767, 0.9764)	eps_len 59.33
[2023-04-16 04:17:49,631] 1636	T_sample 27.59	T_update 3.86	ETA 1 day, 1:00:53	expert_R_avg 0.5242 [0.7374,0.5176,0.3729,0.6980,0.3779]	expert_R_range (0.0711, 0.9769)	eps_len 61.27
[2023-04-16 04:18:18,751] 1637	T_sample 25.23	T_update 3.85	ETA 23:06:45	expert_R_avg 0.4851 [0.7433,0.5119,0.3431,0.5379,0.3748]	expert_R_range (0.0263, 0.9820)	eps_len 73.34
[2023-04-16 04:18:47,894] 1638	T_sample 25.13	T_update 3.96	ETA 23:07:12	expert_R_avg 0.4849 [0.7428,0.5109,0.3434,0.5375,0.3734]	expert_R_range (0.0206, 0.9842)	eps_len 72.91
[2023-04-16 04:19:17,801] 1639	T_sample 25.93	T_update 3.93	ETA 23:43:18	expert_R_avg 0.4897 [0.7456,0.5134,0.3497,0.5429,0.3735]	expert_R_range (0.0187, 0.9788)	eps_len 71.44
[2023-04-16 04:19:46,627] 1640	T_sample 25.00	T_update 3.77	ETA 22:51:19	expert_R_avg 0.4880 [0.7445,0.5118,0.3462,0.5454,0.3726]	expert_R_range (0.0522, 0.9808)	eps_len 75.77
[2023-04-16 04:20:15,174] 1641	T_sample 24.52	T_update 3.98	ETA 22:37:31	expert_R_avg 0.4826 [0.7435,0.5087,0.3397,0.5343,0.3715]	expert_R_range (0.0336, 0.9785)	eps_len 78.32
[2023-04-16 04:20:49,442] 1642	T_sample 30.38	T_update 3.84	ETA 1 day, 3:09:24	expert_R_avg 0.5315 [0.7204,0.5415,0.4086,0.6427,0.4072]	expert_R_range (0.0841, 0.9819)	eps_len 51.66
[2023-04-16 04:21:22,933] 1643	T_sample 29.60	T_update 3.84	ETA 1 day, 2:31:59	expert_R_avg 0.5288 [0.7132,0.5405,0.4056,0.6469,0.4043]	expert_R_range (0.0524, 0.9812)	eps_len 54.70
[2023-04-16 04:21:55,569] 1644	T_sample 28.74	T_update 3.85	ETA 1 day, 1:50:41	expert_R_avg 0.5316 [0.7142,0.5434,0.4095,0.6494,0.4056]	expert_R_range (0.0950, 0.9827)	eps_len 55.84
[2023-04-16 04:22:28,819] 1645	T_sample 29.35	T_update 3.85	ETA 1 day, 2:19:21	expert_R_avg 0.5266 [0.7086,0.5387,0.4031,0.6495,0.3987]	expert_R_range (0.0517, 0.9790)	eps_len 57.91
[2023-04-16 04:23:00,478] 1646	T_sample 27.76	T_update 3.84	ETA 1 day, 1:03:02	expert_R_avg 0.5239 [0.7369,0.5159,0.3746,0.6931,0.3760]	expert_R_range (0.0247, 0.9797)	eps_len 59.47
[2023-04-16 04:23:32,118] 1647	T_sample 27.75	T_update 3.84	ETA 1 day, 1:01:46	expert_R_avg 0.5228 [0.7352,0.5163,0.3732,0.6933,0.3734]	expert_R_range (0.0523, 0.9767)	eps_len 60.00
[2023-04-16 04:24:03,799] 1648	T_sample 27.80	T_update 3.83	ETA 1 day, 1:03:06	expert_R_avg 0.5224 [0.7341,0.5173,0.3724,0.6948,0.3735]	expert_R_range (0.0753, 0.9765)	eps_len 61.16
[2023-04-16 04:24:33,070] 1649	T_sample 25.38	T_update 3.85	ETA 23:08:10	expert_R_avg 0.4861 [0.7435,0.5134,0.3440,0.5409,0.3736]	expert_R_range (0.0710, 0.9875)	eps_len 72.32
[2023-04-16 04:25:02,034] 1650	T_sample 25.07	T_update 3.84	ETA 22:53:01	expert_R_avg 0.4835 [0.7430,0.5120,0.3418,0.5333,0.3722]	expert_R_range (0.0121, 0.9798)	eps_len 73.10
[2023-04-16 04:25:30,841] 1651	T_sample 24.90	T_update 3.85	ETA 22:45:00	expert_R_avg 0.4829 [0.7430,0.5090,0.3399,0.5368,0.3700]	expert_R_range (0.0663, 0.9811)	eps_len 75.45
[2023-04-16 04:25:59,752] 1652	T_sample 25.02	T_update 3.85	ETA 22:49:41	expert_R_avg 0.4874 [0.7436,0.5080,0.3471,0.5428,0.3702]	expert_R_range (0.0467, 0.9852)	eps_len 74.30
[2023-04-16 04:26:28,192] 1653	T_sample 24.54	T_update 3.85	ETA 22:26:37	expert_R_avg 0.4845 [0.7418,0.5046,0.3432,0.5419,0.3672]	expert_R_range (0.0490, 0.9826)	eps_len 77.14
[2023-04-16 04:27:01,829] 1654	T_sample 29.72	T_update 3.86	ETA 1 day, 2:32:40	expert_R_avg 0.5294 [0.7191,0.5380,0.4047,0.6454,0.4048]	expert_R_range (0.0476, 0.9809)	eps_len 52.92
[2023-04-16 04:27:35,669] 1655	T_sample 29.94	T_update 3.85	ETA 1 day, 2:41:39	expert_R_avg 0.5289 [0.7156,0.5378,0.4062,0.6445,0.4019]	expert_R_range (0.0568, 0.9869)	eps_len 53.94
[2023-04-16 04:28:08,571] 1656	T_sample 29.01	T_update 3.84	ETA 1 day, 1:56:42	expert_R_avg 0.5258 [0.7092,0.5348,0.4015,0.6519,0.3955]	expert_R_range (0.0505, 0.9844)	eps_len 56.33
[2023-04-16 04:28:41,659] 1657	T_sample 29.20	T_update 3.84	ETA 1 day, 2:05:04	expert_R_avg 0.5294 [0.7112,0.5379,0.4063,0.6542,0.3998]	expert_R_range (0.0736, 0.9810)	eps_len 56.85
[2023-04-16 04:29:13,963] 1658	T_sample 28.40	T_update 3.85	ETA 1 day, 1:27:17	expert_R_avg 0.5240 [0.7359,0.5164,0.3767,0.6894,0.3735]	expert_R_range (0.0571, 0.9787)	eps_len 59.30
[2023-04-16 04:29:46,176] 1659	T_sample 28.31	T_update 3.85	ETA 1 day, 1:22:28	expert_R_avg 0.5249 [0.7368,0.5191,0.3762,0.6932,0.3763]	expert_R_range (0.0710, 0.9807)	eps_len 58.97
[2023-04-16 04:30:18,023] 1660	T_sample 27.96	T_update 3.84	ETA 1 day, 1:04:45	expert_R_avg 0.5287 [0.7362,0.5188,0.3842,0.6940,0.3773]	expert_R_range (0.0882, 0.9830)	eps_len 59.85
[2023-04-16 04:30:47,167] 1661	T_sample 25.25	T_update 3.85	ETA 22:56:15	expert_R_avg 0.4829 [0.7443,0.5103,0.3388,0.5377,0.3696]	expert_R_range (0.0343, 0.9827)	eps_len 74.57
[2023-04-16 04:31:16,309] 1662	T_sample 25.12	T_update 3.97	ETA 22:55:36	expert_R_avg 0.4861 [0.7450,0.5108,0.3433,0.5433,0.3698]	expert_R_range (0.0595, 0.9826)	eps_len 73.90
[2023-04-16 04:31:44,762] 1663	T_sample 24.56	T_update 3.84	ETA 22:22:34	expert_R_avg 0.4844 [0.7461,0.5109,0.3399,0.5406,0.3708]	expert_R_range (0.0615, 0.9815)	eps_len 75.75
[2023-04-16 04:32:13,469] 1664	T_sample 24.69	T_update 3.97	ETA 22:34:06	expert_R_avg 0.4933 [0.7467,0.5101,0.3509,0.5625,0.3729]	expert_R_range (0.0564, 0.9786)	eps_len 75.47
[2023-04-16 04:32:42,515] 1665	T_sample 25.01	T_update 3.98	ETA 22:49:28	expert_R_avg 0.4877 [0.7486,0.5111,0.3443,0.5437,0.3724]	expert_R_range (0.0320, 0.9790)	eps_len 76.94
[2023-04-16 04:33:11,194] 1666	T_sample 24.65	T_update 3.98	ETA 22:31:53	expert_R_avg 0.4857 [0.7477,0.5109,0.3413,0.5424,0.3705]	expert_R_range (0.0601, 0.9778)	eps_len 79.17
[2023-04-16 04:33:45,762] 1667	T_sample 30.68	T_update 3.84	ETA 1 day, 3:09:23	expert_R_avg 0.5345 [0.7245,0.5425,0.4106,0.6487,0.4073]	expert_R_range (0.0608, 0.9846)	eps_len 51.73
[2023-04-16 04:34:19,258] 1668	T_sample 29.60	T_update 3.85	ETA 1 day, 2:18:16	expert_R_avg 0.5275 [0.7155,0.5363,0.4037,0.6443,0.3993]	expert_R_range (0.0580, 0.9854)	eps_len 54.17
[2023-04-16 04:34:52,814] 1669	T_sample 29.68	T_update 3.83	ETA 1 day, 2:20:31	expert_R_avg 0.5290 [0.7155,0.5373,0.4060,0.6457,0.4026]	expert_R_range (0.0471, 0.9846)	eps_len 54.86
[2023-04-16 04:35:25,600] 1670	T_sample 28.90	T_update 3.84	ETA 1 day, 1:43:36	expert_R_avg 0.5288 [0.7110,0.5373,0.4044,0.6571,0.3982]	expert_R_range (0.0600, 0.9833)	eps_len 57.35
[2023-04-16 04:35:57,939] 1671	T_sample 28.46	T_update 3.84	ETA 1 day, 1:22:05	expert_R_avg 0.5221 [0.7351,0.5162,0.3743,0.6857,0.3739]	expert_R_range (0.0861, 0.9772)	eps_len 58.22
[2023-04-16 04:36:29,524] 1672	T_sample 27.69	T_update 3.85	ETA 1 day, 0:46:00	expert_R_avg 0.5229 [0.7342,0.5152,0.3759,0.6885,0.3725]	expert_R_range (0.0134, 0.9778)	eps_len 60.41
[2023-04-16 04:37:01,513] 1673	T_sample 28.10	T_update 3.84	ETA 1 day, 1:04:31	expert_R_avg 0.5232 [0.7364,0.5168,0.3735,0.6925,0.3748]	expert_R_range (0.0808, 0.9784)	eps_len 60.12
[2023-04-16 04:37:31,827] 1674	T_sample 26.28	T_update 3.98	ETA 23:45:00	expert_R_avg 0.4878 [0.7456,0.5113,0.3445,0.5492,0.3692]	expert_R_range (0.0448, 0.9801)	eps_len 73.01
[2023-04-16 04:38:01,327] 1675	T_sample 25.46	T_update 3.99	ETA 23:06:08	expert_R_avg 0.4871 [0.7485,0.5111,0.3452,0.5376,0.3723]	expert_R_range (0.0330, 0.9792)	eps_len 72.25
[2023-04-16 04:38:30,562] 1676	T_sample 25.20	T_update 3.99	ETA 22:53:16	expert_R_avg 0.4893 [0.7464,0.5075,0.3486,0.5464,0.3696]	expert_R_range (0.0335, 0.9808)	eps_len 73.69
[2023-04-16 04:38:59,892] 1677	T_sample 25.30	T_update 3.99	ETA 22:57:11	expert_R_avg 0.4836 [0.7466,0.5089,0.3402,0.5353,0.3676]	expert_R_range (0.0584, 0.9866)	eps_len 75.75
[2023-04-16 04:39:28,494] 1678	T_sample 24.72	T_update 3.84	ETA 22:22:32	expert_R_avg 0.4908 [0.7480,0.5084,0.3494,0.5503,0.3704]	expert_R_range (0.0705, 0.9819)	eps_len 77.19
[2023-04-16 04:39:57,341] 1679	T_sample 24.82	T_update 3.98	ETA 22:33:30	expert_R_avg 0.4839 [0.7484,0.5103,0.3405,0.5326,0.3703]	expert_R_range (0.0075, 0.9837)	eps_len 77.27
[2023-04-16 04:40:31,768] 1680	T_sample 30.53	T_update 3.84	ETA 1 day, 2:55:12	expert_R_avg 0.5335 [0.7216,0.5437,0.4111,0.6454,0.4060]	expert_R_range (0.0712, 0.9853)	eps_len 52.53
[2023-04-16 04:41:05,138] 1681	T_sample 29.47	T_update 3.85	ETA 1 day, 2:05:04	expert_R_avg 0.5299 [0.7159,0.5400,0.4061,0.6491,0.4011]	expert_R_range (0.0693, 0.9821)	eps_len 54.14
[2023-04-16 04:41:38,594] 1682	T_sample 29.58	T_update 3.83	ETA 1 day, 2:08:34	expert_R_avg 0.5282 [0.7129,0.5358,0.4055,0.6481,0.3981]	expert_R_range (0.0390, 0.9856)	eps_len 56.10
[2023-04-16 04:42:11,148] 1683	T_sample 28.66	T_update 3.85	ETA 1 day, 1:25:36	expert_R_avg 0.5237 [0.7061,0.5334,0.3997,0.6499,0.3941]	expert_R_range (0.0776, 0.9824)	eps_len 57.23
[2023-04-16 04:42:43,159] 1684	T_sample 28.13	T_update 3.83	ETA 1 day, 0:59:32	expert_R_avg 0.5214 [0.7347,0.5130,0.3729,0.6893,0.3699]	expert_R_range (0.0579, 0.9760)	eps_len 58.30
[2023-04-16 04:43:15,317] 1685	T_sample 28.27	T_update 3.84	ETA 1 day, 1:05:59	expert_R_avg 0.5226 [0.7377,0.5156,0.3734,0.6886,0.3713]	expert_R_range (0.0420, 0.9789)	eps_len 58.40
[2023-04-16 04:43:47,252] 1686	T_sample 28.05	T_update 3.84	ETA 1 day, 0:54:58	expert_R_avg 0.5256 [0.7374,0.5157,0.3784,0.6923,0.3726]	expert_R_range (0.0289, 0.9784)	eps_len 59.48
[2023-04-16 04:44:15,539] 1687	T_sample 24.38	T_update 3.85	ETA 22:03:25	expert_R_avg 0.4838 [0.7436,0.5068,0.3414,0.5403,0.3632]	expert_R_range (0.0329, 0.9838)	eps_len 76.47
[2023-04-16 04:44:44,221] 1688	T_sample 24.66	T_update 3.97	ETA 22:21:23	expert_R_avg 0.4778 [0.7410,0.5031,0.3320,0.5368,0.3612]	expert_R_range (0.0580, 0.9793)	eps_len 78.27
[2023-04-16 04:45:12,369] 1689	T_sample 24.12	T_update 3.98	ETA 21:56:03	expert_R_avg 0.4811 [0.7449,0.5086,0.3357,0.5365,0.3658]	expert_R_range (0.0599, 0.9839)	eps_len 79.74
